clip	duration[ms]
common_voice_en_38492368.mp3	6048
common_voice_en_39274862.mp3	4140
common_voice_en_38688614.mp3	6048
common_voice_en_38568323.mp3	5148
common_voice_en_39582297.mp3	7776
common_voice_en_39585903.mp3	10116
common_voice_en_38832610.mp3	7920
common_voice_en_38567206.mp3	3924
common_voice_en_39094047.mp3	6120
common_voice_en_38494270.mp3	6192
common_voice_en_39580813.mp3	5940
common_voice_en_38769772.mp3	3348
common_voice_en_38770847.mp3	9180
common_voice_en_38527162.mp3	3132
common_voice_en_39180596.mp3	7200
common_voice_en_38866944.mp3	4500
common_voice_en_38729313.mp3	4356
common_voice_en_38740578.mp3	7740
common_voice_en_38534562.mp3	2196
common_voice_en_38852889.mp3	7920
common_voice_en_38792112.mp3	8928
common_voice_en_39062354.mp3	7380
common_voice_en_38783096.mp3	9000
common_voice_en_38712370.mp3	3888
common_voice_en_38534904.mp3	6084
common_voice_en_38512662.mp3	5400
common_voice_en_39197945.mp3	3996
common_voice_en_38673964.mp3	6048
common_voice_en_38682152.mp3	4716
common_voice_en_39584825.mp3	6300
common_voice_en_39577969.mp3	5328
common_voice_en_39038393.mp3	6876
common_voice_en_38847836.mp3	7740
common_voice_en_38498658.mp3	9252
common_voice_en_39585827.mp3	8712
common_voice_en_39125766.mp3	7056
common_voice_en_38748865.mp3	2880
common_voice_en_39571302.mp3	6372
common_voice_en_39093920.mp3	8028
common_voice_en_38581939.mp3	5940
common_voice_en_39571484.mp3	7848
common_voice_en_39494030.mp3	5940
common_voice_en_38724585.mp3	7020
common_voice_en_38627450.mp3	3240
common_voice_en_39030931.mp3	3924
common_voice_en_38590605.mp3	6876
common_voice_en_38776242.mp3	6336
common_voice_en_38843195.mp3	9180
common_voice_en_38570219.mp3	3708
common_voice_en_39578114.mp3	4284
common_voice_en_38739752.mp3	5220
common_voice_en_38560951.mp3	7740
common_voice_en_39210794.mp3	2700
common_voice_en_38536439.mp3	4752
common_voice_en_38810237.mp3	5220
common_voice_en_38743187.mp3	5652
common_voice_en_38593010.mp3	6516
common_voice_en_39576709.mp3	6300
common_voice_en_38518230.mp3	6192
common_voice_en_38510850.mp3	4752
common_voice_en_38778803.mp3	4860
common_voice_en_38682973.mp3	7416
common_voice_en_38735176.mp3	7956
common_voice_en_39234086.mp3	2160
common_voice_en_39580130.mp3	4572
common_voice_en_38679810.mp3	6768
common_voice_en_39094549.mp3	8820
common_voice_en_38690421.mp3	8208
common_voice_en_38851314.mp3	7020
common_voice_en_38847463.mp3	7956
common_voice_en_38547072.mp3	4716
common_voice_en_39520401.mp3	6048
common_voice_en_38747865.mp3	8388
common_voice_en_38775321.mp3	6840
common_voice_en_39230233.mp3	3096
common_voice_en_38625999.mp3	6120
common_voice_en_38529114.mp3	6516
common_voice_en_38810475.mp3	5364
common_voice_en_38487410.mp3	3996
common_voice_en_38502495.mp3	5256
common_voice_en_38847543.mp3	8136
common_voice_en_39057012.mp3	4860
common_voice_en_39476886.mp3	8532
common_voice_en_39014675.mp3	2412
common_voice_en_39015595.mp3	5040
common_voice_en_39579554.mp3	7020
common_voice_en_38674516.mp3	7380
common_voice_en_39279939.mp3	2736
common_voice_en_38713986.mp3	5400
common_voice_en_39436510.mp3	8100
common_voice_en_38726820.mp3	7596
common_voice_en_38810316.mp3	6156
common_voice_en_38503288.mp3	3528
common_voice_en_38717780.mp3	8208
common_voice_en_38563399.mp3	4680
common_voice_en_39312567.mp3	7956
common_voice_en_38501259.mp3	6192
common_voice_en_39583031.mp3	4788
common_voice_en_38861330.mp3	5220
common_voice_en_38571603.mp3	5976
common_voice_en_38785515.mp3	6696
common_voice_en_38627561.mp3	3096
common_voice_en_38571132.mp3	3780
common_voice_en_39034636.mp3	7596
common_voice_en_38905227.mp3	8136
common_voice_en_38551885.mp3	4248
common_voice_en_39575830.mp3	8100
common_voice_en_38743244.mp3	4752
common_voice_en_39229001.mp3	2736
common_voice_en_38834939.mp3	8028
common_voice_en_39521601.mp3	6840
common_voice_en_38610028.mp3	5508
common_voice_en_38825216.mp3	3888
common_voice_en_38747895.mp3	5436
common_voice_en_39260201.mp3	1836
common_voice_en_38627573.mp3	2700
common_voice_en_38648450.mp3	6012
common_voice_en_39312994.mp3	9828
common_voice_en_39576805.mp3	6192
common_voice_en_38534893.mp3	7740
common_voice_en_39016899.mp3	3528
common_voice_en_39349745.mp3	7128
common_voice_en_38688667.mp3	6336
common_voice_en_38503003.mp3	4680
common_voice_en_39476496.mp3	5724
common_voice_en_38734722.mp3	6480
common_voice_en_39569869.mp3	4284
common_voice_en_39573699.mp3	4644
common_voice_en_38999781.mp3	7308
common_voice_en_38502886.mp3	3960
common_voice_en_38745248.mp3	5904
common_voice_en_39570335.mp3	4104
common_voice_en_39062764.mp3	2376
common_voice_en_39521259.mp3	8028
common_voice_en_39015884.mp3	2556
common_voice_en_38730601.mp3	5148
common_voice_en_39568561.mp3	5652
common_voice_en_39579408.mp3	3960
common_voice_en_38717111.mp3	6300
common_voice_en_38717040.mp3	8856
common_voice_en_38667640.mp3	6840
common_voice_en_38579738.mp3	6516
common_voice_en_38769650.mp3	5040
common_voice_en_38570535.mp3	8280
common_voice_en_38699642.mp3	4068
common_voice_en_39014299.mp3	2484
common_voice_en_38766873.mp3	6552
common_voice_en_39466053.mp3	5904
common_voice_en_38727135.mp3	7668
common_voice_en_39175878.mp3	6228
common_voice_en_38558736.mp3	6372
common_voice_en_38682834.mp3	5220
common_voice_en_39571021.mp3	7848
common_voice_en_38849473.mp3	4860
common_voice_en_39351872.mp3	7488
common_voice_en_39580270.mp3	3348
common_voice_en_38769178.mp3	6300
common_voice_en_39308430.mp3	7020
common_voice_en_39233298.mp3	5436
common_voice_en_39063042.mp3	3348
common_voice_en_38841353.mp3	5076
common_voice_en_39465957.mp3	5940
common_voice_en_39063076.mp3	7956
common_voice_en_39206855.mp3	5760
common_voice_en_39388281.mp3	8100
common_voice_en_38810500.mp3	5832
common_voice_en_39582400.mp3	6588
common_voice_en_39311004.mp3	5256
common_voice_en_39477531.mp3	4788
common_voice_en_38582269.mp3	5976
common_voice_en_38560041.mp3	6840
common_voice_en_38553377.mp3	9540
common_voice_en_38847568.mp3	6588
common_voice_en_39582462.mp3	5292
common_voice_en_38530597.mp3	6228
common_voice_en_38902451.mp3	3060
common_voice_en_39094066.mp3	7668
common_voice_en_38804404.mp3	5976
common_voice_en_39478150.mp3	8064
common_voice_en_38627522.mp3	4788
common_voice_en_39279154.mp3	7200
common_voice_en_38820245.mp3	8316
common_voice_en_39140595.mp3	4968
common_voice_en_38674293.mp3	8388
common_voice_en_39233084.mp3	2160
common_voice_en_39582914.mp3	5976
common_voice_en_38552231.mp3	6336
common_voice_en_38737538.mp3	6552
common_voice_en_38683370.mp3	8316
common_voice_en_38663781.mp3	3672
common_voice_en_38729811.mp3	7236
common_voice_en_38837558.mp3	5580
common_voice_en_38510938.mp3	7524
common_voice_en_39038040.mp3	5976
common_voice_en_39014363.mp3	2052
common_voice_en_38678039.mp3	6840
common_voice_en_39016075.mp3	9828
common_voice_en_38744207.mp3	5976
common_voice_en_39237790.mp3	3816
common_voice_en_38784537.mp3	5328
common_voice_en_38744206.mp3	5940
common_voice_en_39568624.mp3	7920
common_voice_en_38621225.mp3	5292
common_voice_en_39582599.mp3	8856
common_voice_en_39586003.mp3	5508
common_voice_en_38574229.mp3	6444
common_voice_en_39537265.mp3	3888
common_voice_en_38567230.mp3	4968
common_voice_en_39093418.mp3	8136
common_voice_en_38717612.mp3	7416
common_voice_en_39573535.mp3	5688
common_voice_en_39552856.mp3	9000
common_voice_en_38621126.mp3	6336
common_voice_en_38711609.mp3	4932
common_voice_en_38674661.mp3	5220
common_voice_en_39143140.mp3	5976
common_voice_en_39211168.mp3	2088
common_voice_en_38991758.mp3	8136
common_voice_en_38773225.mp3	5976
common_voice_en_38521995.mp3	7308
common_voice_en_38772531.mp3	7380
common_voice_en_38641420.mp3	4212
common_voice_en_38648242.mp3	7884
common_voice_en_38513471.mp3	5940
common_voice_en_38811088.mp3	9108
common_voice_en_38567182.mp3	3636
common_voice_en_39093772.mp3	2916
common_voice_en_38732666.mp3	9396
common_voice_en_38737509.mp3	6444
common_voice_en_38692628.mp3	5040
common_voice_en_38503211.mp3	4896
common_voice_en_38709082.mp3	6480
common_voice_en_39412148.mp3	4968
common_voice_en_39577590.mp3	4392
common_voice_en_38570452.mp3	6876
common_voice_en_38680780.mp3	3636
common_voice_en_38798031.mp3	6588
common_voice_en_39062739.mp3	8100
common_voice_en_38535898.mp3	5580
common_voice_en_39478614.mp3	9648
common_voice_en_39196509.mp3	3420
common_voice_en_38810453.mp3	5364
common_voice_en_39299883.mp3	3636
common_voice_en_38718572.mp3	6840
common_voice_en_38849204.mp3	7488
common_voice_en_38792844.mp3	6156
common_voice_en_38695172.mp3	6300
common_voice_en_38512601.mp3	9216
common_voice_en_38607028.mp3	5040
common_voice_en_39493130.mp3	6768
common_voice_en_39057573.mp3	5616
common_voice_en_38969647.mp3	6408
common_voice_en_38707694.mp3	4716
common_voice_en_38849437.mp3	7596
common_voice_en_38579852.mp3	7884
common_voice_en_38550556.mp3	7020
common_voice_en_39436049.mp3	7740
common_voice_en_39290912.mp3	6912
common_voice_en_39299939.mp3	7740
common_voice_en_38745253.mp3	7524
common_voice_en_39546240.mp3	3780
common_voice_en_39575924.mp3	5652
common_voice_en_38543296.mp3	5328
common_voice_en_39562616.mp3	4572
common_voice_en_38682518.mp3	8640
common_voice_en_38796321.mp3	4644
common_voice_en_39017483.mp3	4716
common_voice_en_38653492.mp3	5436
common_voice_en_39331777.mp3	5004
common_voice_en_39013079.mp3	4500
common_voice_en_39233925.mp3	6300
common_voice_en_38837247.mp3	4680
common_voice_en_39571248.mp3	4428
common_voice_en_39364675.mp3	6048
common_voice_en_39295470.mp3	6012
common_voice_en_38621124.mp3	7452
common_voice_en_38587413.mp3	6372
common_voice_en_38784461.mp3	4896
common_voice_en_39197883.mp3	4968
common_voice_en_38847364.mp3	5580
common_voice_en_38634353.mp3	4968
common_voice_en_39229095.mp3	2916
common_voice_en_39022848.mp3	3960
common_voice_en_38820311.mp3	7956
common_voice_en_38784263.mp3	5760
common_voice_en_39197246.mp3	2088
common_voice_en_38673831.mp3	7668
common_voice_en_38856514.mp3	5400
common_voice_en_39038169.mp3	7488
common_voice_en_38570626.mp3	6084
common_voice_en_38498647.mp3	5184
common_voice_en_38674871.mp3	3168
common_voice_en_38760325.mp3	5328
common_voice_en_38774089.mp3	8640
common_voice_en_39584433.mp3	6948
common_voice_en_38734849.mp3	5940
common_voice_en_38743021.mp3	6696
common_voice_en_38547100.mp3	5796
common_voice_en_38970871.mp3	6480
common_voice_en_39585153.mp3	9504
common_voice_en_38818607.mp3	8028
common_voice_en_39448802.mp3	6588
common_voice_en_39581382.mp3	5256
common_voice_en_38707445.mp3	8208
common_voice_en_38559457.mp3	1836
common_voice_en_38550573.mp3	3744
common_voice_en_39148925.mp3	4212
common_voice_en_38835146.mp3	5148
common_voice_en_39332965.mp3	5544
common_voice_en_39093901.mp3	6480
common_voice_en_38744399.mp3	4608
common_voice_en_39211277.mp3	3456
common_voice_en_38714889.mp3	6768
common_voice_en_39259095.mp3	2520
common_voice_en_39377102.mp3	5256
common_voice_en_38543516.mp3	5976
common_voice_en_38530846.mp3	3636
common_voice_en_39004790.mp3	7740
common_voice_en_38755729.mp3	4140
common_voice_en_38492484.mp3	9288
common_voice_en_38571494.mp3	6984
common_voice_en_38600317.mp3	5976
common_voice_en_39581643.mp3	5796
common_voice_en_38791957.mp3	7200
common_voice_en_38580212.mp3	9000
common_voice_en_38528174.mp3	7020
common_voice_en_39120592.mp3	6660
common_voice_en_38994492.mp3	5796
common_voice_en_38924971.mp3	77616
common_voice_en_39154750.mp3	10260
common_voice_en_38672798.mp3	9468
common_voice_en_39331869.mp3	5076
common_voice_en_39197964.mp3	3456
common_voice_en_38558758.mp3	7416
common_voice_en_38878807.mp3	5868
common_voice_en_38620482.mp3	6300
common_voice_en_39414009.mp3	5436
common_voice_en_38667560.mp3	5256
common_voice_en_39458716.mp3	9360
common_voice_en_39082041.mp3	8136
common_voice_en_39015888.mp3	4680
common_voice_en_39093681.mp3	5868
common_voice_en_39572094.mp3	3924
common_voice_en_39261532.mp3	6120
common_voice_en_39093680.mp3	8172
common_voice_en_38791792.mp3	4320
common_voice_en_38845113.mp3	3420
common_voice_en_38916947.mp3	8208
common_voice_en_38571487.mp3	7776
common_voice_en_39415723.mp3	5760
common_voice_en_39017245.mp3	8964
common_voice_en_39014679.mp3	1908
common_voice_en_38667653.mp3	3240
common_voice_en_39233600.mp3	3888
common_voice_en_39063071.mp3	8388
common_voice_en_39234004.mp3	3168
common_voice_en_38847570.mp3	8028
common_voice_en_38568937.mp3	8604
common_voice_en_38689016.mp3	4860
common_voice_en_38739378.mp3	3708
common_voice_en_38694838.mp3	9216
common_voice_en_39211292.mp3	2376
common_voice_en_39132506.mp3	5652
common_voice_en_38545780.mp3	5400
common_voice_en_39390369.mp3	5904
common_voice_en_38546567.mp3	8028
common_voice_en_38674556.mp3	4248
common_voice_en_39017030.mp3	3060
common_voice_en_39056987.mp3	2340
common_voice_en_38736719.mp3	4140
common_voice_en_38849468.mp3	6336
common_voice_en_38492623.mp3	7956
common_voice_en_38623781.mp3	4896
common_voice_en_38843236.mp3	7956
common_voice_en_38678240.mp3	9468
common_voice_en_38946139.mp3	6768
common_voice_en_38535911.mp3	6948
common_voice_en_39561324.mp3	3924
common_voice_en_38590588.mp3	4032
common_voice_en_38502339.mp3	6300
common_voice_en_38744418.mp3	6480
common_voice_en_38504147.mp3	4068
common_voice_en_38792791.mp3	4968
common_voice_en_38824731.mp3	6408
common_voice_en_38558734.mp3	6084
common_voice_en_38803125.mp3	2880
common_voice_en_38849432.mp3	8316
common_voice_en_39302063.mp3	7308
common_voice_en_38777757.mp3	6480
common_voice_en_38795446.mp3	123444
common_voice_en_38557231.mp3	5724
common_voice_en_38683435.mp3	5436
common_voice_en_38554947.mp3	5112
common_voice_en_38959535.mp3	8316
common_voice_en_38522051.mp3	6480
common_voice_en_38718307.mp3	5508
common_voice_en_38679809.mp3	6840
common_voice_en_39063254.mp3	1980
common_voice_en_38707393.mp3	4500
common_voice_en_38875797.mp3	4140
common_voice_en_38898139.mp3	6192
common_voice_en_38495900.mp3	7380
common_voice_en_39583858.mp3	4536
common_voice_en_38873009.mp3	5688
common_voice_en_39016797.mp3	2772
common_voice_en_39013065.mp3	5976
common_voice_en_39197194.mp3	4428
common_voice_en_39093235.mp3	10476
common_voice_en_38810311.mp3	7488
common_voice_en_38703584.mp3	6156
common_voice_en_38560874.mp3	5796
common_voice_en_38686604.mp3	5328
common_voice_en_39537305.mp3	3816
common_voice_en_38623768.mp3	4356
common_voice_en_39584788.mp3	4968
common_voice_en_38518796.mp3	5616
common_voice_en_38690471.mp3	6840
common_voice_en_38504067.mp3	3600
common_voice_en_38575695.mp3	3744
common_voice_en_38547075.mp3	4356
common_voice_en_39237730.mp3	3348
common_voice_en_38612317.mp3	7920
common_voice_en_39013084.mp3	5184
common_voice_en_38837267.mp3	6588
common_voice_en_38730470.mp3	4176
common_voice_en_39229075.mp3	6228
common_voice_en_38584045.mp3	7308
common_voice_en_39560999.mp3	3852
common_voice_en_38621115.mp3	5688
common_voice_en_38834802.mp3	4680
common_voice_en_39110830.mp3	7848
common_voice_en_39585718.mp3	5976
common_voice_en_38563334.mp3	4248
common_voice_en_39093842.mp3	6228
common_voice_en_38686742.mp3	5328
common_voice_en_38743558.mp3	5616
common_voice_en_39234374.mp3	2808
common_voice_en_39081916.mp3	6660
common_voice_en_38621104.mp3	6120
common_voice_en_39132657.mp3	5220
common_voice_en_39147136.mp3	3528
common_voice_en_39015386.mp3	2880
common_voice_en_39546060.mp3	3600
common_voice_en_38745261.mp3	7560
common_voice_en_39154785.mp3	8748
common_voice_en_38648272.mp3	7020
common_voice_en_38548228.mp3	6660
common_voice_en_38847333.mp3	4788
common_voice_en_38569024.mp3	6948
common_voice_en_39520250.mp3	6084
common_voice_en_39312606.mp3	7128
common_voice_en_38579699.mp3	6192
common_voice_en_38510951.mp3	6984
common_voice_en_38570891.mp3	4644
common_voice_en_38636153.mp3	5328
common_voice_en_39057572.mp3	4212
common_voice_en_38553431.mp3	6876
common_voice_en_38528028.mp3	8892
common_voice_en_38528181.mp3	5976
common_voice_en_38729952.mp3	6120
common_voice_en_39577667.mp3	5580
common_voice_en_38838776.mp3	4860
common_voice_en_39574710.mp3	6408
common_voice_en_39279674.mp3	7704
common_voice_en_38648138.mp3	4464
common_voice_en_38627347.mp3	3960
common_voice_en_38774082.mp3	9108
common_voice_en_38743573.mp3	6336
common_voice_en_38786178.mp3	9108
common_voice_en_39140648.mp3	4896
common_voice_en_38824898.mp3	3996
common_voice_en_39579476.mp3	6048
common_voice_en_38519130.mp3	6300
common_voice_en_39585904.mp3	7308
common_voice_en_39573721.mp3	4968
common_voice_en_38762963.mp3	6660
common_voice_en_39202718.mp3	4500
common_voice_en_38744094.mp3	7200
common_voice_en_38495757.mp3	6624
common_voice_en_39047618.mp3	8496
common_voice_en_39585828.mp3	4788
common_voice_en_38875879.mp3	5508
common_voice_en_39042816.mp3	9360
common_voice_en_38784708.mp3	4140
common_voice_en_38621206.mp3	6696
common_voice_en_38573708.mp3	8568
common_voice_en_38852538.mp3	6696
common_voice_en_38557549.mp3	9288
common_voice_en_39132638.mp3	4320
common_voice_en_38733178.mp3	6660
common_voice_en_38582579.mp3	5796
common_voice_en_38543240.mp3	6336
common_voice_en_39571253.mp3	4932
common_voice_en_38790764.mp3	5220
common_voice_en_39182100.mp3	6876
common_voice_en_38627316.mp3	5616
common_voice_en_39413440.mp3	4356
common_voice_en_38535985.mp3	7488
common_voice_en_38694422.mp3	6192
common_voice_en_39520325.mp3	4248
common_voice_en_39570046.mp3	3852
common_voice_en_38551921.mp3	6912
common_voice_en_39017546.mp3	10260
common_voice_en_38794330.mp3	8640
common_voice_en_39018336.mp3	5796
common_voice_en_39197704.mp3	4356
common_voice_en_39047447.mp3	3456
common_voice_en_39132445.mp3	7884
common_voice_en_38763590.mp3	5148
common_voice_en_39233310.mp3	1800
common_voice_en_38710494.mp3	10080
common_voice_en_38936126.mp3	5472
common_voice_en_38593069.mp3	3600
common_voice_en_38852167.mp3	4320
common_voice_en_38568263.mp3	5220
common_voice_en_38853284.mp3	3816
common_voice_en_38764178.mp3	5436
common_voice_en_38875995.mp3	4680
common_voice_en_38740595.mp3	8784
common_voice_en_39573291.mp3	2988
common_voice_en_39066561.mp3	6516
common_voice_en_38517660.mp3	2808
common_voice_en_38774369.mp3	5400
common_voice_en_38510881.mp3	7092
common_voice_en_38739366.mp3	7128
common_voice_en_38521838.mp3	5364
common_voice_en_39448948.mp3	4392
common_voice_en_39332667.mp3	6120
common_voice_en_38673901.mp3	4968
common_voice_en_39520207.mp3	4680
common_voice_en_39054169.mp3	6408
common_voice_en_38849188.mp3	4860
common_voice_en_38723598.mp3	4752
common_voice_en_39081635.mp3	3888
common_voice_en_38570978.mp3	5544
common_voice_en_38553374.mp3	5508
common_voice_en_39572709.mp3	3996
common_voice_en_38905143.mp3	6948
common_voice_en_38516318.mp3	4572
common_voice_en_39057471.mp3	3888
common_voice_en_39013141.mp3	6768
common_voice_en_38543249.mp3	5976
common_voice_en_39197282.mp3	4608
common_voice_en_38802994.mp3	7596
common_voice_en_39572631.mp3	3564
common_voice_en_39194913.mp3	7020
common_voice_en_38747319.mp3	6948
